index,minTemp,maxTemp,Eto_values,DayPrecip,WindSpd,DaySolRad,rain,type,stage
2007-12-21,29.6,57.1,0.05,0.0,2.5,293.0,1.63,1,
2007-12-22,26.4,51.9,0.03,0.0,1.5,149.0,1.63,1,
2007-12-23,32.1,58.7,0.05,0.0,1.7,208.0,1.63,1,
2007-12-24,35.6,61.5,0.05,0.0,2.9,216.0,1.63,1,
2007-12-25,28.7,56.5,0.06,0.0,3.2,230.0,1.63,1,
2007-12-26,29.0,55.8,0.06,0.0,3.2,227.0,1.63,1,
2007-12-27,25.9,50.3,0.03,0.22,3.1,138.0,1.63,1,
2007-12-28,39.2,43.2,0.01,0.07,5.0,51.0,1.63,1,
2007-12-29,40.8,46.9,0.0,0.08,2.7,41.0,1.63,1,
2007-12-30,31.4,54.1,0.03,0.01,2.1,182.0,1.63,1,
2007-12-31,30.0,59.3,0.06,0.0,4.6,213.0,1.63,1,
2008-01-01,32.4,58.6,0.06,0.0,4.6,196.0,0.56,1,
2008-01-02,30.3,57.7,0.04,0.0,2.4,184.0,0.56,1,
2008-01-03,39.2,54.2,0.0,0.78,3.5,25.0,0.56,1,
2008-01-04,45.6,57.7,0.0,1.67,9.8,13.0,0.56,1,
2008-01-05,37.0,50.8,0.0,0.55,4.1,39.0,0.56,1,
2008-01-06,33.0,50.9,0.02,0.1,1.9,105.0,0.56,1,
2008-01-07,37.2,53.8,0.04,0.02,2.1,214.0,0.56,1,
2008-01-08,38.8,52.3,0.0,0.43,3.2,20.0,0.56,1,
2008-01-09,46.3,49.4,0.0,0.01,1.5,49.0,0.56,1,
2008-01-10,46.3,51.1,0.0,0.2,3.2,51.0,0.56,1,
2008-01-11,47.6,54.1,0.02,0.0,2.6,101.0,0.56,1,
2008-01-12,38.4,58.4,0.04,0.01,2.3,204.0,0.56,1,
2008-01-13,37.3,57.4,0.05,0.0,2.4,227.0,0.56,1,
2008-01-14,33.1,57.1,0.04,0.0,2.0,172.0,0.56,1,
2008-01-15,35.1,55.2,0.03,0.01,1.9,152.0,0.56,1,
2008-01-16,35.3,63.9,0.1,0.0,3.9,241.0,0.56,1,
2008-01-17,34.0,62.9,0.08,0.0,3.6,249.0,0.56,1,
2008-01-18,29.1,60.0,0.06,0.0,2.8,244.0,0.56,1,
2008-01-19,28.7,61.0,0.06,0.0,2.0,243.0,0.56,1,
2008-01-20,31.8,55.2,0.05,0.0,4.5,233.0,0.56,1,
2008-01-21,28.8,45.4,0.01,0.21,2.5,87.0,0.56,1,
2008-01-22,40.9,46.5,0.02,0.06,4.8,86.0,0.56,1,
2008-01-23,39.7,47.5,0.02,0.26,3.3,117.0,0.56,1,
2008-01-24,41.7,45.6,0.01,0.31,4.7,60.0,0.56,1,
2008-01-25,43.3,52.3,0.0,2.23,7.9,15.0,0.56,1,
2008-01-26,51.1,57.9,0.04,0.3,5.8,112.0,0.56,1,
2008-01-27,40.5,55.9,0.02,0.47,7.6,95.0,0.56,1,
2008-01-28,32.2,52.6,0.05,0.05,3.0,260.0,0.56,1,
2008-01-29,30.2,51.4,0.02,0.06,3.8,97.0,0.56,1,
2008-01-30,32.8,54.6,0.05,0.06,2.5,247.0,0.56,1,
2008-01-31,40.8,51.8,0.0,0.56,5.9,40.0,0.56,1,
2008-02-01,31.7,52.2,0.04,0.0,2.5,206.0,8.49,1,
2008-02-02,33.9,53.4,0.0,0.65,6.1,48.0,8.49,1,
2008-02-03,40.9,55.3,0.06,0.02,5.9,250.0,8.49,1,
2008-02-04,29.9,58.7,0.08,0.0,2.6,309.0,8.49,1,
2008-02-05,31.1,59.5,0.07,0.0,3.0,298.0,8.49,1,
2008-02-06,34.7,58.7,0.05,0.0,2.4,216.0,8.49,1,
2008-02-07,33.5,62.6,0.07,0.0,2.7,295.0,8.49,1,
2008-02-08,37.1,64.1,0.06,0.01,2.3,282.0,8.49,1,
2008-02-09,34.0,67.3,0.08,0.0,2.2,305.0,8.49,1,
2008-02-10,37.6,67.4,0.08,0.0,2.1,312.0,8.49,1,
2008-02-11,36.9,67.1,0.07,0.0,2.1,285.0,8.49,1,
2008-02-12,36.5,70.1,0.09,0.0,2.3,319.0,8.49,1,
2008-02-13,42.1,67.6,0.1,0.0,2.9,310.0,8.49,1,
2008-02-14,38.9,65.6,0.1,0.0,2.9,344.0,8.49,1,
2008-02-15,31.7,62.8,0.08,0.0,3.4,331.0,8.49,1,
2008-02-16,33.3,63.5,0.07,0.0,2.3,270.0,8.49,1,
2008-02-17,33.9,58.0,0.05,0.0,2.5,220.0,8.49,1,
2008-02-18,45.0,57.6,0.06,0.0,3.3,235.0,8.49,1,
2008-02-19,46.1,52.9,0.01,0.2,2.5,78.0,8.49,1,
2008-02-20,40.2,60.8,0.07,0.0,2.3,297.0,8.49,1,
2008-02-21,42.3,53.0,0.02,0.14,3.8,86.0,8.49,1,
2008-02-22,36.7,58.5,0.05,0.14,2.7,243.0,8.49,1,
2008-02-23,35.2,51.2,0.01,0.34,6.1,47.0,8.49,1,
2008-02-24,47.2,56.9,0.02,0.53,10.0,111.0,8.49,1,
2008-02-25,41.6,62.2,0.08,0.0,2.0,159.0,8.49,1,
2008-02-26,36.6,67.0,0.09,0.0,2.4,355.0,8.49,1,
2008-02-27,38.4,70.3,0.1,0.0,2.3,372.0,8.49,1,
2008-02-28,37.4,73.5,0.1,0.0,2.3,390.0,8.49,1,
2008-02-29,41.7,62.6,0.06,0.0,4.2,280.0,8.49,1,
2008-03-01,40.3,63.0,0.09,0.0,4.6,334.0,0.85,1,
2008-03-02,40.7,69.5,0.14,0.0,3.7,402.0,0.85,1,
2008-03-03,34.6,66.4,0.12,0.0,3.0,411.0,0.85,1,
2008-03-04,33.2,68.9,0.11,0.0,2.9,417.0,0.85,1,
2008-03-05,32.6,72.0,0.14,0.0,3.2,438.0,0.85,1,
2008-03-06,34.1,64.7,0.07,0.0,2.4,279.0,0.85,1,
2008-03-07,36.2,66.7,0.09,0.0,3.2,328.0,0.85,1,
2008-03-08,36.8,68.7,0.12,0.0,3.5,432.0,0.85,1,
2008-03-09,37.0,71.4,0.12,0.0,2.9,417.0,0.85,1,
2008-03-10,41.4,69.7,0.1,0.0,3.0,368.0,0.85,1,
2008-03-11,40.3,66.0,0.08,0.0,2.4,308.0,0.85,1,
2008-03-12,40.1,64.3,0.08,0.0,3.8,317.0,0.85,1,
2008-03-13,49.8,62.5,0.1,0.01,6.9,393.0,0.85,1,
2008-03-14,42.5,59.0,0.08,0.08,5.1,335.0,0.85,1,
2008-03-15,34.8,58.2,0.06,0.02,2.9,283.0,0.85,1,
2008-03-16,36.3,66.0,0.14,0.0,3.7,471.0,0.85,1,
2008-03-17,34.5,69.1,0.13,0.0,3.2,458.0,0.85,1,
2008-03-18,39.4,69.9,0.11,0.0,3.3,404.0,0.85,1,
2008-03-19,32.0,64.3,0.08,0.0,6.4,531.0,0.85,1,
2008-03-20,35.5,61.7,0.12,0.0,5.1,474.0,0.85,1,0.0
2008-03-21,32.5,67.1,0.13,0.0,3.0,477.0,0.85,1,0.0
2008-03-22,34.0,74.8,0.14,0.0,3.3,484.0,0.85,1,0.0
2008-03-23,33.8,72.5,0.14,0.0,2.7,496.0,0.85,1,0.0
2008-03-24,37.5,69.2,0.13,0.0,4.4,473.0,0.85,1,0.0
2008-03-25,40.8,62.6,0.1,0.0,5.2,433.0,0.85,1,0.0
2008-03-26,37.5,62.0,0.12,0.0,4.6,463.0,0.85,1,0.0
2008-03-27,33.0,61.1,0.12,0.0,3.3,456.0,0.85,1,0.0
2008-03-28,38.5,62.7,0.09,0.01,5.1,368.0,0.85,1,0.0
2008-03-29,39.2,60.7,0.08,0.0,3.1,289.0,0.85,1,0.0
2008-03-30,34.5,60.0,0.13,0.0,4.3,512.0,0.85,1,0.0
2008-03-31,29.6,64.4,0.13,0.0,3.0,505.0,0.85,1,0.0
2008-04-01,39.7,66.0,0.12,0.0,3.3,418.0,1.31,1,0.0
2008-04-02,36.9,64.7,0.09,0.0,3.4,300.0,1.31,1,0.0
2008-04-03,35.2,68.3,0.14,0.0,4.0,520.0,1.31,1,0.0
2008-04-04,37.5,61.5,0.11,0.0,6.2,424.0,1.31,1,0.0
2008-04-05,34.2,62.7,0.13,0.0,5.0,487.0,1.31,1,0.0
2008-04-06,38.8,61.6,0.11,0.0,5.8,402.0,1.31,1,0.0
2008-04-07,32.8,64.5,0.14,0.0,4.3,529.0,1.31,1,0.0
2008-04-08,40.0,60.9,0.13,0.0,6.7,479.0,1.31,1,0.0
2008-04-09,33.5,65.7,0.14,0.0,4.3,530.0,1.31,1,0.0
2008-04-10,35.3,74.8,0.16,0.0,3.8,537.0,1.31,1,0.0
2008-04-11,38.6,84.3,0.2,0.0,3.6,551.0,1.31,1,0.0
2008-04-12,41.6,86.3,0.19,0.0,2.9,548.0,1.31,1,0.0
2008-04-13,42.7,84.9,0.2,0.0,3.4,549.0,1.31,1,0.0
2008-04-14,43.1,62.7,0.13,0.0,7.9,481.0,1.31,1,0.0
2008-04-15,32.0,65.0,0.15,0.0,5.6,435.0,1.31,1,0.0
2008-04-16,33.4,76.9,0.19,0.0,3.2,572.0,1.31,1,0.0
2008-04-17,36.4,79.6,0.19,0.0,4.0,565.0,1.31,1,0.0
2008-04-18,38.8,64.6,0.12,0.0,4.3,465.0,1.31,1,0.0
2008-04-19,34.9,60.9,0.15,0.0,6.9,572.0,1.31,1,0.0
2008-04-20,30.5,59.1,0.14,0.0,4.9,570.0,1.31,1,0.0
2008-04-21,31.0,59.8,0.15,0.0,5.5,563.0,1.31,1,0.0
2008-04-22,40.1,59.4,0.08,0.0,5.7,290.0,1.31,1,0.0
2008-04-23,34.2,60.7,0.11,0.0,5.2,420.0,1.31,1,0.0
2008-04-24,31.5,70.3,0.16,0.0,3.5,561.0,1.31,1,0.0
2008-04-25,36.7,75.1,0.18,0.0,3.3,575.0,1.31,1,0.0
2008-04-26,40.9,85.0,0.2,0.0,3.4,580.0,1.31,1,0.0
2008-04-27,47.1,86.1,0.21,0.0,3.9,598.0,1.31,1,0.0
2008-04-28,40.5,80.7,0.19,0.0,4.8,581.0,1.31,1,0.0
2008-04-29,46.1,65.4,0.15,0.0,7.2,515.0,1.31,1,0.0
2008-04-30,33.8,65.3,0.17,0.0,5.3,598.0,1.31,1,0.0
2008-05-01,34.5,74.4,0.19,0.0,4.0,602.0,0.43,1,0.0
2008-05-02,32.0,66.5,0.13,0.0,3.3,271.0,0.43,1,0.0
2008-05-03,37.2,73.4,0.16,0.0,3.6,578.0,0.43,1,0.0
2008-05-04,42.9,63.1,0.13,0.0,6.1,543.0,0.43,1,0.0
2008-05-05,40.3,63.9,0.14,0.0,6.2,585.0,0.43,1,0.0
2008-05-06,49.6,69.6,0.14,0.0,4.6,506.0,0.43,1,0.0
2008-05-07,45.2,71.9,0.17,0.0,6.1,593.0,0.43,1,1.0
2008-05-08,41.0,70.0,0.15,0.0,4.3,545.0,0.43,1,1.0
2008-05-09,36.0,73.8,0.18,0.0,3.8,590.0,0.43,1,1.0
2008-05-10,37.9,73.6,0.17,0.0,4.0,590.0,0.43,1,1.0
2008-05-11,43.5,73.3,0.16,0.0,5.4,560.0,0.43,1,1.0
2008-05-12,32.0,76.5,0.2,0.0,4.6,503.0,0.43,1,1.0
2008-05-13,40.1,86.7,0.23,0.0,3.8,623.0,0.43,1,1.0
2008-05-14,48.1,92.9,0.2,0.0,3.6,572.0,0.43,1,1.0
2008-05-14,48.1,92.9,0.2,0.0,3.6,572.0,0.43,1,1.0
2008-05-16,57.7,95.6,0.25,0.0,3.7,628.0,0.43,1,1.0
2008-05-17,50.9,91.1,0.22,0.0,3.2,632.0,0.43,1,1.0
2008-05-18,47.1,83.1,0.21,0.0,4.8,658.0,0.43,1,1.0
2008-05-19,49.7,76.0,0.16,0.0,5.1,555.0,0.43,1,1.0
2008-05-20,50.5,75.2,0.17,0.0,7.1,537.0,0.43,1,1.0
2008-05-21,42.1,75.4,0.23,0.0,7.0,652.0,0.43,1,1.0
2008-05-22,49.6,79.5,0.24,0.0,5.6,667.0,0.43,1,1.0
2008-05-23,38.7,68.4,0.15,0.0,5.5,520.0,0.43,1,1.0
2008-05-24,47.2,59.1,0.04,0.0,4.8,166.0,0.43,1,1.0
2008-05-25,43.4,68.7,0.16,0.0,4.5,567.0,0.43,1,1.0
2008-05-26,50.4,64.6,0.11,0.0,5.9,381.0,0.43,1,1.0
2008-05-27,44.2,68.8,0.18,0.0,5.2,627.0,0.43,1,1.0
2008-05-28,41.6,68.8,0.15,0.0,5.0,472.0,0.43,1,1.0
2008-05-29,43.0,69.9,0.16,0.0,5.3,578.0,0.43,1,1.0
2008-05-30,43.3,67.8,0.15,0.0,4.9,556.0,0.43,1,1.0
2008-05-31,45.3,67.9,0.14,0.0,6.3,540.0,0.43,1,1.0
2008-06-01,38.4,71.4,0.19,0.0,4.8,656.0,0.03,1,1.0
2008-06-02,39.1,74.5,0.19,0.0,4.5,657.0,0.03,1,1.0
2008-06-03,47.8,75.1,0.19,0.0,6.8,622.0,0.03,1,1.0
2008-06-04,32.0,77.4,0.23,0.0,6.6,530.0,0.03,1,1.0
2008-06-05,41.6,81.0,0.22,0.0,5.0,653.0,0.03,1,1.0
2008-06-06,46.6,76.2,0.22,0.0,5.6,668.0,0.03,1,1.0
2008-06-07,39.1,83.8,0.24,0.0,3.9,678.0,0.03,1,1.0
2008-06-08,43.9,85.0,0.23,0.0,4.3,666.0,0.03,1,1.0
2008-06-09,46.8,94.0,0.26,0.0,4.2,670.0,0.03,1,1.0
2008-06-10,47.4,91.2,0.25,0.0,3.3,694.0,0.03,1,1.0
2008-06-11,53.2,91.9,0.28,0.0,4.3,695.0,0.03,1,1.0
2008-06-12,47.0,92.3,0.28,0.0,4.2,686.0,0.03,1,1.0
2008-06-13,47.5,80.8,0.21,0.0,4.3,633.0,0.03,1,1.0
2008-06-14,46.9,74.2,0.17,0.0,6.2,600.0,0.03,1,1.0
2008-06-15,42.1,71.1,0.16,0.0,5.2,598.0,0.03,1,1.0
2008-06-16,39.3,67.7,0.16,0.0,5.1,636.0,0.03,1,1.0
2008-06-17,39.5,89.2,0.21,0.0,3.8,649.0,0.03,1,1.0
2008-06-18,42.4,92.3,0.27,0.0,4.0,690.0,0.03,1,1.0
2008-06-19,48.2,95.0,0.25,0.0,3.3,612.0,0.03,1,1.0
2008-06-20,50.8,100.8,0.28,0.0,3.2,664.0,0.03,1,1.0
2008-06-21,55.3,97.7,0.31,0.0,4.7,642.0,0.03,1,1.0
2008-06-22,43.0,80.0,0.21,0.0,4.7,662.0,0.03,1,1.0
2008-06-23,39.4,66.2,0.15,0.0,5.7,604.0,0.03,1,1.0
2008-06-24,45.6,75.8,0.18,0.0,5.1,587.0,0.03,1,1.0
2008-06-25,44.7,70.6,0.16,0.0,5.9,547.0,0.03,1,1.0
2008-06-26,47.8,73.3,0.14,0.0,3.4,462.0,0.03,1,1.0
2008-06-27,50.4,75.7,0.15,0.0,4.7,494.0,0.03,1,1.0
2008-06-28,52.2,75.4,0.17,0.0,6.4,579.0,0.03,1,1.0
2008-06-29,51.5,75.4,0.18,0.0,5.3,618.0,0.03,1,1.0
2008-06-30,48.6,79.3,0.2,0.0,6.2,629.0,0.03,1,1.0
2008-06-30,48.6,79.3,0.2,0.0,6.2,629.0,0.02,1,1.0
2008-07-02,47.3,78.2,0.23,0.0,5.3,724.0,0.02,1,1.0
2008-07-03,48.7,82.1,0.24,0.0,6.2,752.0,0.02,1,1.0
2008-07-04,51.3,78.2,0.22,0.0,6.0,718.0,0.02,1,1.0
2008-07-05,49.1,86.7,0.23,0.0,4.2,738.0,0.02,1,1.0
2008-07-06,54.7,83.1,0.21,0.0,4.3,685.0,0.02,1,1.0
2008-07-07,53.9,91.0,0.24,0.0,3.5,696.0,0.02,1,1.0
2008-07-08,55.6,98.0,0.28,0.0,3.9,697.0,0.02,1,2.0
2008-07-09,55.4,94.0,0.25,0.0,3.8,690.0,0.02,1,2.0
2008-07-10,54.7,80.3,0.2,0.0,5.1,642.0,0.02,1,2.0
2008-07-11,51.5,75.3,0.18,0.0,5.3,617.0,0.02,1,2.0
2008-07-12,59.3,81.4,0.19,0.0,4.6,581.0,0.02,1,2.0
2008-07-13,53.2,84.2,0.23,0.0,5.4,719.0,0.02,1,2.0
2008-07-13,53.2,84.2,0.23,0.0,5.4,719.0,0.02,1,2.0
2008-07-15,57.1,77.1,0.18,0.0,7.1,579.0,0.02,1,2.0
2008-07-16,48.9,81.1,0.18,0.0,5.0,624.0,0.02,1,2.0
2008-07-17,44.7,76.3,0.2,0.0,4.6,691.0,0.02,1,2.0
2008-07-18,42.8,77.8,0.19,0.0,4.6,676.0,0.02,1,2.0
2008-07-19,45.4,71.6,0.19,0.0,5.0,690.0,0.02,1,2.0
2008-07-20,44.7,70.8,0.17,0.0,6.1,633.0,0.02,1,2.0
2008-07-21,46.8,72.0,0.17,0.0,5.4,598.0,0.02,1,2.0
2008-07-22,50.8,85.4,0.18,0.0,3.9,589.0,0.02,1,2.0
2008-07-23,46.8,80.9,0.23,0.0,5.3,725.0,0.02,1,2.0
2008-07-24,46.9,76.1,0.2,0.0,5.0,691.0,0.02,1,2.0
2008-07-25,46.9,83.3,0.22,0.0,4.2,665.0,0.02,1,2.0
2008-07-26,48.3,94.0,0.26,0.0,4.5,713.0,0.02,1,2.0
2008-07-27,48.2,77.0,0.18,0.0,5.5,660.0,0.02,1,2.0
2008-07-28,49.8,76.3,0.16,0.0,5.1,592.0,0.02,1,2.0
2008-07-29,48.1,79.8,0.21,0.0,4.9,655.0,0.02,1,2.0
2008-07-30,47.8,78.8,0.2,0.0,5.1,673.0,0.02,1,2.0
2008-07-31,47.7,78.6,0.2,0.0,5.0,682.0,0.02,1,2.0
2008-08-01,43.4,81.3,0.22,0.0,4.5,696.0,0.0,1,2.0
2008-08-02,49.6,92.9,0.25,0.0,4.9,682.0,0.0,1,2.0
2008-08-03,45.4,74.6,0.19,0.0,5.3,672.0,0.0,1,2.0
2008-08-04,47.7,75.9,0.16,0.0,4.1,592.0,0.0,1,2.0
2008-08-05,44.8,74.9,0.14,0.0,4.3,502.0,0.0,1,2.0
2008-08-06,52.2,83.3,0.19,0.0,4.3,634.0,0.0,1,2.0
2008-08-07,53.0,78.9,0.19,0.0,5.5,659.0,0.0,1,2.0
2008-08-08,50.6,74.8,0.17,0.0,5.8,597.0,0.0,1,2.0
2008-08-09,45.6,81.4,0.19,0.0,4.4,628.0,0.0,1,2.0
2008-08-10,47.1,89.0,0.23,0.0,3.9,668.0,0.0,1,2.0
2008-08-11,50.4,86.8,0.22,0.0,4.7,642.0,0.0,1,2.0
2008-08-12,56.1,80.4,0.18,0.0,4.3,586.0,0.0,1,2.0
2008-08-13,53.3,93.3,0.22,0.0,4.0,628.0,0.0,1,2.0
2008-08-14,49.1,80.3,0.19,0.0,4.6,627.0,0.0,1,2.0
2008-08-15,50.0,83.2,0.2,0.0,4.4,629.0,0.0,1,2.0
2008-08-16,54.1,80.1,0.18,0.0,6.2,609.0,0.0,1,2.0
2008-08-17,57.3,74.8,0.17,0.0,6.9,573.0,0.0,1,2.0
2008-08-18,58.6,72.8,0.12,0.0,6.2,382.0,0.0,1,2.0
2008-08-18,58.6,72.8,0.12,0.0,6.2,382.0,0.0,1,2.0
2008-08-20,53.5,85.0,0.2,0.0,5.3,614.0,0.0,1,2.0
2008-08-21,57.6,86.1,0.22,0.0,4.7,630.0,0.0,1,2.0
2008-08-22,53.6,78.0,0.18,0.0,4.9,602.0,0.0,1,2.0
2008-08-23,54.1,79.7,0.16,0.0,4.0,532.0,0.0,1,3.0
2008-08-24,52.7,83.0,0.17,0.0,4.3,564.0,0.0,1,
2008-08-25,47.3,86.9,0.21,0.0,4.7,614.0,0.0,1,
2008-08-26,44.9,90.8,0.23,0.0,3.7,623.0,0.0,1,
2008-08-27,48.3,95.4,0.24,0.0,3.8,615.0,0.0,1,
2008-08-28,51.5,99.8,0.25,0.0,3.6,614.0,0.0,1,
2008-08-29,55.4,93.9,0.23,0.0,4.5,582.0,0.0,1,
2008-08-30,48.0,79.9,0.19,0.0,5.2,611.0,0.0,1,
2008-08-31,41.9,80.6,0.2,0.0,3.9,612.0,0.0,1,
2008-09-01,45.1,91.0,0.25,0.0,3.7,624.0,0.64,1,
2008-09-02,44.8,92.6,0.23,0.0,3.4,601.0,0.64,1,
2008-09-03,32.0,97.0,0.24,0.0,3.5,269.0,0.64,1,
2008-09-04,46.8,99.1,0.24,0.0,3.4,590.0,0.64,1,
2008-09-05,50.2,98.7,0.25,0.0,3.8,586.0,0.64,1,
2008-09-06,51.5,96.3,0.23,0.0,3.7,575.0,0.64,1,
2008-09-07,48.9,82.1,0.19,0.0,4.5,584.0,0.64,1,
2008-09-08,49.8,72.5,0.14,0.0,4.9,513.0,0.64,1,
2008-09-09,57.6,69.6,0.09,0.0,5.2,303.0,0.64,1,
2008-09-10,55.3,80.4,0.16,0.0,5.2,510.0,0.64,1,
2008-09-11,52.9,84.3,0.15,0.0,4.6,486.0,0.64,1,
2008-09-12,52.8,74.1,0.13,0.0,5.3,447.0,0.64,1,
2008-09-13,53.0,72.4,0.13,0.0,5.0,451.0,0.64,1,
2008-09-14,52.5,75.9,0.14,0.0,4.6,483.0,0.64,1,
2008-09-15,50.1,76.9,0.14,0.0,4.5,500.0,0.64,1,
2008-09-16,52.1,76.7,0.12,0.0,4.9,377.0,0.64,1,
2008-09-17,44.5,70.6,0.13,0.0,4.6,447.0,0.64,1,
2008-09-18,36.6,74.0,0.16,0.0,4.1,536.0,0.64,1,
2008-09-19,39.5,74.9,0.13,0.0,4.3,438.0,0.64,1,
2008-09-20,50.4,76.1,0.14,0.0,5.1,457.0,0.64,1,
2008-09-21,44.7,76.6,0.14,0.0,3.8,507.0,0.64,1,
2008-09-22,43.0,84.9,0.18,0.0,3.9,511.0,0.64,1,
2008-09-23,41.8,89.3,0.19,0.0,3.0,519.0,0.64,1,
2008-09-24,42.1,88.3,0.18,0.0,3.1,507.0,0.64,1,
2008-09-25,40.0,87.7,0.19,0.0,3.5,524.0,0.64,1,
2008-09-26,45.3,87.2,0.17,0.0,3.1,492.0,0.64,1,
2008-09-27,45.5,94.9,0.17,0.0,2.8,479.0,0.64,1,
2008-09-28,48.1,77.2,0.14,0.0,4.2,470.0,0.64,1,
2008-09-29,53.6,74.8,0.12,0.0,4.7,383.0,0.64,1,
2008-09-30,44.6,80.0,0.14,0.0,3.2,465.0,0.64,1,
2008-10-01,45.2,86.8,0.15,0.0,3.8,400.0,2.7,1,
2008-10-02,32.0,72.7,0.08,0.0,5.2,281.0,2.7,1,
2008-10-03,56.0,68.9,0.07,0.05,6.5,214.0,2.7,1,
2008-10-04,52.6,73.1,0.11,0.01,5.6,369.0,2.7,1,
2008-10-05,44.5,74.8,0.11,0.0,3.5,366.0,2.7,1,
2008-10-06,46.2,79.5,0.12,0.0,3.2,417.0,2.7,1,
2008-10-07,43.3,86.9,0.14,0.0,3.1,416.0,2.7,1,
2008-10-08,44.7,86.1,0.15,0.0,3.2,447.0,2.7,1,
2008-10-09,39.0,79.1,0.15,0.0,3.0,453.0,2.7,1,
2008-10-10,37.0,70.0,0.14,0.0,3.3,444.0,2.7,1,
2008-10-11,39.2,71.7,0.14,0.0,2.8,442.0,2.7,1,
2008-10-12,36.3,75.3,0.15,0.0,2.8,444.0,2.7,1,
2008-10-13,44.2,83.3,0.18,0.0,3.8,433.0,2.7,1,
2008-10-14,37.2,80.8,0.14,0.0,2.8,419.0,2.7,1,
2008-10-15,39.0,83.2,0.14,0.0,2.8,407.0,2.7,1,
2008-10-16,32.0,86.8,0.14,0.0,2.5,182.0,2.7,1,
2008-10-17,41.6,87.0,0.14,0.0,2.7,380.0,2.7,1,
2008-10-18,43.6,74.1,0.11,0.0,4.3,380.0,2.7,1,
2008-10-19,39.7,68.9,0.1,0.0,3.5,369.0,2.7,1,
2008-10-20,33.3,73.6,0.1,0.0,3.2,378.0,2.7,1,
2008-10-21,37.5,80.3,0.12,0.0,3.0,388.0,2.7,1,
2008-10-22,38.1,87.2,0.16,0.0,3.7,392.0,2.7,1,
2008-10-23,39.3,85.9,0.13,0.0,2.5,381.0,2.7,1,
2008-10-24,38.5,85.9,0.13,0.0,2.6,375.0,2.7,1,
2008-10-25,40.1,86.0,0.13,0.0,2.8,369.0,2.7,1,
2008-10-26,39.7,80.5,0.11,0.0,3.0,365.0,2.7,1,
2008-10-27,38.7,69.3,0.05,0.0,2.4,212.0,2.7,1,
2008-10-28,34.0,72.8,0.09,0.0,2.6,334.0,2.7,1,
2008-10-29,34.9,72.8,0.09,0.0,2.7,349.0,2.7,1,
2008-10-30,40.6,62.0,0.01,0.05,2.5,50.0,2.7,1,
2008-10-31,57.1,66.2,0.02,0.31,2.6,88.0,2.7,1,
2008-11-01,57.6,62.0,0.0,1.89,4.4,29.0,2.34,1,
2008-11-02,48.2,65.8,0.06,0.07,3.9,262.0,2.34,1,
2008-11-03,49.0,59.8,0.02,0.34,5.0,79.0,2.34,1,
2008-11-04,39.1,62.3,0.07,0.0,3.4,278.0,2.34,1,
2008-11-05,36.0,61.6,0.05,0.0,2.2,213.0,2.34,1,
2008-11-06,42.8,67.9,0.08,0.0,2.3,301.0,2.34,1,
2008-11-07,40.8,70.9,0.08,0.0,2.3,302.0,2.34,1,
2008-11-08,43.8,61.8,0.02,0.02,3.3,92.0,2.34,1,
2008-11-09,42.5,67.5,0.08,0.0,3.4,282.0,2.34,1,
2008-11-10,39.6,63.1,0.06,0.0,2.8,246.0,2.34,1,
2008-11-11,45.8,65.6,0.04,0.0,2.5,159.0,2.34,1,
2008-11-12,46.1,68.3,0.05,0.0,2.3,200.0,2.34,1,
2008-11-13,42.8,76.5,0.07,0.0,2.2,261.0,2.34,1,
2008-11-14,48.3,81.7,0.09,0.0,3.0,272.0,2.34,1,
2008-11-15,46.0,77.6,0.09,0.0,2.9,268.0,2.34,1,
2008-11-16,41.5,77.6,0.08,0.0,2.6,255.0,2.34,1,
2008-11-17,42.8,77.7,0.08,0.0,2.5,257.0,2.34,1,
2008-11-18,40.2,72.6,0.07,0.0,2.2,253.0,2.34,1,
2008-11-19,49.0,57.0,0.02,0.0,2.5,80.0,2.34,1,
2008-11-20,40.3,66.6,0.04,0.01,2.2,151.0,2.34,1,
2008-11-21,33.4,64.4,0.07,0.0,2.6,255.0,2.34,1,
2008-11-22,33.3,66.2,0.06,0.0,2.3,253.0,2.34,1,
2008-11-23,32.6,67.9,0.07,0.0,3.1,245.0,2.34,1,
2008-11-24,35.9,61.2,0.03,0.0,1.8,143.0,2.34,1,
2008-11-25,43.9,59.5,0.01,0.0,1.7,61.0,2.34,1,
2008-11-26,32.0,54.6,0.0,0.01,1.4,3.0,2.34,1,
2008-11-27,48.0,56.3,0.01,0.0,2.8,76.0,2.34,1,
2008-11-28,41.0,58.8,0.02,0.0,1.8,102.0,2.34,1,
2008-11-29,41.1,64.2,0.05,0.0,2.6,191.0,2.34,1,
2008-11-30,35.2,63.5,0.05,0.0,3.4,229.0,2.34,1,
2008-12-01,36.2,56.1,0.02,0.0,2.8,113.0,1.63,1,
2008-12-02,41.0,61.8,0.05,0.0,2.7,236.0,1.63,1,
2008-12-03,40.5,58.7,0.04,0.0,2.7,187.0,1.63,1,
2008-12-04,34.2,57.6,0.04,0.0,2.2,224.0,1.63,1,
2008-12-05,34.6,59.2,0.05,0.0,3.6,217.0,1.63,1,
2008-12-06,30.8,56.2,0.04,0.01,2.5,196.0,1.63,1,
2008-12-07,35.7,50.6,0.02,0.0,2.3,91.0,1.63,1,
2008-12-08,32.8,53.1,0.03,0.0,3.1,154.0,1.63,1,
